Date,Adj Close,Close,High,Low,Open,Volume,Company,Daily_Return,Adj_Daily_Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,SMA_5,SMA_20,SMA_50,EMA_20,Volatility_20,Volume_Change,High_Low_Range,Open_Close_Change,RSI_14,MACD,MACD_Signal,MACD_Hist,Target_20D
2015-03-16,413.2653198242188,566.6624755859375,570.5,552.6375122070312,552.6375122070312,6818632,INFY.NS,0.0208295811719234,0.0208297275049076,0.0009466048187369,0.0165429834405703,-0.0071883752630231,554.277490234375,565.5800048828125,545.5315002441406,559.553250596049,0.0136776156347264,0.103394930873488,0.0315222704212038,0.0253782326916167,50.14292779952349,2.0345225263426983,4.720375033613884,-2.6858525072711856,0
2015-03-17,408.4975280761719,560.125,569.875,554.3125,566.6624755859375,5539312,INFY.NS,-0.0115368069487531,-0.011536878415239,0.0208295811719234,0.0009466048187369,0.0165429834405703,556.402490234375,564.8850036621094,546.8620001220703,559.6077029202348,0.0138312871413819,-0.1876212119967758,0.0277839767908948,-0.0115368069487531,45.81822204662189,1.9151694488382416,4.159333916658755,-2.244164467820513,0
2015-03-18,406.4920349121094,557.375,565.7125244140625,555.6375122070312,563.625,4905564,INFY.NS,-0.0049096183887524,-0.0049094376984542,-0.0115368069487531,0.0208295811719234,0.0009466048187369,558.7674926757812,564.2693786621094,547.943500366211,559.3950645468791,0.0137791664668461,-0.1144091540610097,0.0180758236502018,-0.0110889332446218,37.49998268014382,1.5804606906925756,3.64355927146552,-2.063098580772944,0
2015-03-19,406.6651611328125,557.6124877929688,562.25,555.6875,558.6500244140625,6891740,INFY.NS,0.0004260826068065,0.0004259031071558,-0.0049096183887524,-0.0115368069487531,0.0208295811719234,559.3749877929688,563.4437530517578,549.11625,559.225295332221,0.0136294798875119,0.4048822928413531,0.0117689258107801,-0.0018572211147434,45.29519137859554,1.3191584312917255,3.1786791034307607,-1.859520672139035,0
2015-03-20,411.5879211425781,564.3624877929688,567.2249755859375,558.2374877929688,560.25,6430896,INFY.NS,0.0121051808339451,0.0121051923800226,0.0004260826068065,-0.0049096183887524,-0.0115368069487531,561.227490234375,562.6031280517578,550.6325,559.7145517570541,0.0136203428259223,-0.0668690345253884,0.0159250268885088,0.0073404512145805,48.67496006990592,1.6378628328291145,2.870515849310432,-1.2326530164813176,0
2015-03-23,407.2121276855469,558.3624877929688,568.75,556.375,563.25,5078700,INFY.NS,-0.0106314649357082,-0.0106314914317309,0.0121051808339451,0.0004260826068065,-0.0049096183887524,559.5674926757813,561.9825012207032,551.9819995117188,559.5857837604746,0.0132485406736718,-0.2102655679706218,0.0221630218192387,-0.008677340802541,40.642570281124506,1.390262431380279,2.5744651657244013,-1.1842027343441224,0
2015-03-24,403.2009887695313,552.8624877929688,563.3499755859375,551.5,558.7249755859375,6736532,INFY.NS,-0.0098502319196617,-0.0098502442420207,-0.0106314649357082,0.0121051808339451,0.0004260826068065,558.114990234375,561.3056243896484,553.1719995117187,558.9454698588073,0.0133151118250906,0.3264284167208144,0.021433857148172,-0.0104926181021722,36.79300134870776,0.7416836276083814,2.2079088581011974,-1.466225230492816,0
2015-03-25,404.5957946777344,554.7750244140625,557.2874755859375,550.1875,555.7249755859375,6170968,INFY.NS,0.0034593351209784,0.0034593315667694,-0.0098502319196617,-0.0106314649357082,0.0121051808339451,557.5949951171875,560.634375,553.8952502441406,558.5482845783555,0.0133200449974566,-0.083954770793043,0.0127979365931916,-0.0017093908202945,41.08492384657097,0.3776526300098339,1.841857612482925,-1.4642049824730907,0
2015-03-26,391.3317565917969,536.5875244140625,553.7249755859375,533.0,552.0,15740840,INFY.NS,-0.032783559460358,-0.0327834304271562,0.0034593351209784,-0.0098502319196617,-0.0106314649357082,553.3900024414063,558.49375,554.0472509765625,556.4567836103275,0.0141475460949497,1.5507894385451355,0.0386236627632529,-0.0279211514237998,35.8292512246326,-1.3627152755732368,1.2009430348716923,-2.563658310444929,0
2015-03-27,401.5053405761719,550.5374755859375,556.1749877929688,540.75,541.0,10074220,INFY.NS,0.0259975316927241,0.0259973380974221,-0.032783559460358,0.0034593351209784,-0.0098502319196617,550.625,557.7943725585938,554.6135009765625,555.8930399889571,0.01463983359162,-0.3599947652094806,0.0280180523161514,0.0176293448908271,51.70180897682688,-1.5979052474266382,0.6411733784120262,-2.239078625838665,0
