Date,Close,High,Low,Open,Volume,Company,Daily_Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,SMA_5,SMA_20,SMA_50,EMA_20,Volatility_20,Volume_Change,High_Low_Range,Open_Close_Change,RSI_14,MACD,MACD_Signal,MACD_Hist,Target
2015-03-16,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000,AMZN,0.0074747810805502,-0.0097798506637344,0.0214809816985748,-0.0084977179023594,18.540499877929687,18.93509998321533,17.34762990951538,18.6624821711695,0.0132335844278671,-0.0986330742428303,0.0193384261356681,0.0080188157958837,45.72592448772328,0.2658493855718227,0.4494773381424105,-0.1836279525705878,0
2015-03-17,18.59600067138672,18.725000381469727,18.48200035095215,18.55550003051757,40740000,AMZN,-0.0038301257588269,0.0074747810805502,-0.0097798506637344,0.0214809816985748,18.564599990844727,18.92632503509521,17.411029930114747,18.656150599761617,0.0127313700289655,-0.1347011596788582,0.013067327476035,0.0021826757997649,37.98037358772808,0.2329080559749528,0.4061634817089189,-0.1732554257339661,1
2015-03-18,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000,AMZN,0.008657737808293,-0.0038301257588269,0.0074747810805502,-0.0097798506637344,18.652299880981445,18.93074998855591,17.483979930877684,18.665755301639788,0.0128260012929953,0.3029455081001473,0.0247641108920314,0.0139740591936398,41.757688789941255,0.2172883479511362,0.3683884549573625,-0.1511001070062262,0
2015-03-19,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000,AMZN,-0.0050647392178417,0.008657737808293,-0.0038301257588269,0.0074747810805502,18.64230003356933,18.916349983215333,17.561929950714113,18.665397716352945,0.0123890596872144,-0.2782110696658001,0.0131817797620524,-0.0016850703076837,43.8059681617005,0.1949961716768342,0.3337099983012568,-0.1387138266244226,1
2015-03-20,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000,AMZN,0.0140659546866228,-0.0050647392178417,0.008657737808293,-0.0038301257588269,18.72140007019043,18.90342493057251,17.641999950408934,18.69007407781635,0.012492638549543,0.964608237197891,0.0091152006553591,0.0058464853317805,43.55328848895111,0.1962486924586066,0.3062177371327268,-0.1099690446741201,0
2015-03-23,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000,AMZN,-0.008930155228521,0.0140659546866228,-0.0050647392178417,0.008657737808293,18.73900032043457,18.89084997177124,17.7166499710083,18.69630519359165,0.01248392069479,-0.4050111595281114,0.018207955755168,-0.0078291751749945,41.80187772408258,0.1815121805891664,0.2812766258240147,-0.0997644452348483,0
2015-03-24,18.70450019836425,18.761999130249023,18.613500595092773,18.699499130249023,44564000,AMZN,-0.002719233981242,-0.008930155228521,0.0140659546866228,-0.0050647392178417,18.76070022583008,18.879599952697752,17.793809967041014,18.697085670236664,0.0124676453394595,-0.0049569061760371,0.0079391875528027,0.0002674439609528,42.43910981822842,0.1638295419878801,0.2577872090567878,-0.0939576670689076,0
2015-03-25,18.54800033569336,19.02499961853028,18.51449966430664,18.75849914550781,68590000,AMZN,-0.0083669630843479,-0.002719233981242,-0.008930155228521,0.0140659546866228,18.718900299072267,18.84357500076294,17.873359966278077,18.682887066946822,0.0117890307945014,0.5391347275828022,0.0275231801263905,-0.0112215166139695,34.688664396817856,0.1356242999990193,0.2333546272452341,-0.0977303272462147,0
2015-03-26,18.36750030517578,18.56999969482422,18.28249931335449,18.47949981689453,58600000,AMZN,-0.0097315089093581,-0.0083669630843479,-0.002719233981242,-0.008930155228521,18.660000228881835,18.79995002746582,17.94596996307373,18.65285023249244,0.0119195176977126,-0.1456480536521358,0.0156526678477155,-0.0060607436796723,37.4999906428932,0.097581737031998,0.2062000492025869,-0.1086183121705889,1
2015-03-27,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000,AMZN,0.0087382371083275,-0.0097315089093581,-0.0083669630843479,-0.002719233981242,18.580700302124026,18.775950050354005,18.023259963989258,18.640959722534085,0.0119259764956366,-0.1092832764505119,0.0178108768285963,0.0093977618280454,42.40120644412772,0.0794676523398365,0.1808535698300368,-0.1013859174902003,1
2015-03-30,18.72949981689453,18.80599975585937,18.57749938964844,18.5935001373291,36418000,AMZN,0.0108754285563692,0.0087382371083275,-0.0097315089093581,-0.0083669630843479,18.575500106811525,18.748274993896484,18.110899963378905,18.649392112473173,0.011702382048012,-0.3022836999003755,0.0122000250110692,0.0073143667712348,55.33389889027471,0.0804441605771906,0.1607716879794676,-0.080327527402277,0
2015-03-31,18.604999542236328,18.88500022888184,18.57550048828125,18.66200065612793,50122000,AMZN,-0.0066472824087859,0.0108754285563692,0.0087382371083275,-0.0097315089093581,18.555599975585935,18.717000007629395,18.19225996017456,18.64516424864109,0.0117586733707388,0.3762974353341755,0.0166352995547232,-0.0030543945926228,56.09962900637377,0.0703608427211612,0.1426895189278063,-0.0723286762066451,0
2015-04-01,18.51300048828125,18.65800094604492,18.41699981689453,18.604999542236328,49162000,AMZN,-0.0049448565556922,-0.0066472824087859,0.0108754285563692,0.0087382371083275,18.54860000610352,18.685850048065184,18.27307996749878,18.632577223844915,0.011759134280169,-0.0191532660308846,0.0130179399769875,-0.0049448565556922,45.13923118853159,0.0543200185273313,0.1250156188477113,-0.07069560032038,1
2015-04-02,18.612499237060547,18.66399955749512,18.450000762939453,18.52499961853028,37506000,AMZN,0.0053745339034738,-0.0049448565556922,-0.0066472824087859,0.0108754285563692,18.59759979248047,18.64689998626709,18.34807994842529,18.63066503462736,0.0113540314997186,-0.2370936902485659,0.0114975851351311,0.0047233263337151,52.12630994058881,0.049070611799145,0.1098266174379981,-0.060756005638853,1
2015-04-06,18.85199928283692,19.01000022888184,18.468000411987305,18.5049991607666,61014000,AMZN,0.0128676994274627,0.0053745339034738,-0.0049448565556922,-0.0066472824087859,18.662399673461916,18.63927497863769,18.414799938201902,18.651744486837792,0.0109861260812575,0.6267797152455608,0.0287502566047717,0.0187516961798092,54.46840276462543,0.0635040362558143,0.1005621012015613,-0.037058064945747,0
2015-04-07,18.72050094604492,18.965499877929688,18.701499938964844,18.8075008392334,39098000,AMZN,-0.0069752992676866,0.0128676994274627,0.0053745339034738,-0.0049448565556922,18.66059989929199,18.628900051116943,18.476819953918454,18.658292721048,0.0110577014904272,-0.3591962500409742,0.0141021834685796,-0.0046258082842667,52.930117808027205,0.0635986862569097,0.093169418212631,-0.0295707319557212,1
2015-04-08,19.059999465942383,19.07900047302246,18.732500076293945,18.732999801635746,52728000,AMZN,0.0181351194007011,-0.0069752992676866,0.0128676994274627,0.0053745339034738,18.751599884033205,18.658125019073488,18.548359947204588,18.696550506276036,0.0103456696580919,0.3486111821576552,0.018179454692413,0.0174558088810786,56.57838833026469,0.0900305738990852,0.0925416493499219,-0.0025110754508367,1
2015-04-09,19.177000045776367,19.22100067138672,18.940000534057617,19.03300094604492,47846000,AMZN,0.0061385405620313,0.0181351194007011,-0.0069752992676866,0.0128676994274627,18.884399795532225,18.701049995422363,18.62514995574951,18.742307605276064,0.0101080497085991,-0.0925883780913366,0.0146529768294488,0.0075657590802238,61.07528840016856,0.119046707920031,0.0978426610639437,0.0212040468560873,0
2015-04-10,19.13249969482422,19.356000900268555,19.06599998474121,19.215499877929688,51470000,AMZN,-0.002320506379826,0.0061385405620313,0.0181351194007011,-0.0069752992676866,18.98839988708496,18.72207498550415,18.70388994216919,18.779468756661604,0.0090853946637678,0.0757430088199639,0.0151575026866873,-0.0043194391836144,54.93594478723091,0.1368736030693753,0.10564884946503,0.0312247536043453,0
2015-04-13,19.11800003051757,19.263999938964844,19.006999969482425,19.17650032043457,37890000,AMZN,-0.0007578551960238,-0.002320506379826,0.0061385405620313,0.0181351194007011,19.04160003662109,18.751525020599367,18.774469947814943,18.81170983036217,0.0087311788106637,-0.2638430153487469,0.0134428271300437,-0.0030506238854574,59.28297205153973,0.1481240621953183,0.1141438920110877,0.0339801701842306,1
