Date,Close,High,Low,Open,Volume,Company
2015-01-02,0.4824230074882507,0.4860178389236067,0.4747540718514293,0.4824230074882507,113680000,NVDA
2015-01-05,0.4742748141288757,0.4838609845564102,0.4721179436382781,0.482423051850041,197952000,NVDA
2015-01-06,0.4598955810070038,0.4754730608384445,0.4594162796490581,0.4749937594804989,197764000,NVDA
2015-01-07,0.4586972594261169,0.4673247971311359,0.4572593269522965,0.463250664644962,321808000,NVDA
2015-01-08,0.4759523272514343,0.4788281923258689,0.463729986391946,0.4639696513377999,283780000,NVDA
2015-01-09,0.4778696298599243,0.4814644617201365,0.4711593246691231,0.4776299934485482,209540000,NVDA
2015-01-12,0.4718782901763916,0.4793075617256201,0.4675645205209994,0.4790678967457262,190732000,NVDA
2015-01-13,0.4711592495441437,0.4850591591011549,0.4678041117681886,0.4754730185196233,236720000,NVDA
2015-01-14,0.4730765521526336,0.4745144848764987,0.4649283429012827,0.4661266106481847,155260000,NVDA
2015-01-15,0.4697212874889374,0.479307426884565,0.4694816225764671,0.4764315907796665,188932000,NVDA
2015-01-16,0.4783489108085632,0.4788282121511629,0.4675644734708229,0.4690024060675761,181512000,NVDA
2015-01-20,0.4797869324684143,0.4843403103528342,0.4737955645823983,0.4817041381947049,140308000,NVDA
2015-01-21,0.4864971339702606,0.4876954302162278,0.4737954908801395,0.4771506575171468,144780000,NVDA
2015-01-22,0.4948850870132446,0.4963230198006562,0.482423079039565,0.4874557866575899,159712000,NVDA
2015-01-23,0.4963229596614837,0.4972815623576329,0.4912901955153603,0.4953642998274258,120416000,NVDA
2015-01-26,0.4941661655902862,0.496562701408093,0.4910506633133453,0.4941661655902862,133240000,NVDA
2015-01-27,0.4704403281211853,0.4869764383374354,0.4694816968885159,0.486497108436624,357948000,NVDA
2015-01-28,0.4627713561058044,0.4781091975005222,0.4625316911742654,0.4761919637550636,272728000,NVDA
2015-01-29,0.4740350842475891,0.4766712555974909,0.4608541132222773,0.4630110118565068,235340000,NVDA
2015-01-30,0.4601351618766784,0.476191969697434,0.4594162242109922,0.4706799333238128,298200000,NVDA
2015-02-02,0.4702007174491882,0.4721179515668926,0.4539042703021361,0.4630111109345143,259604000,NVDA
2015-02-03,0.4819437265396118,0.4824230564923182,0.4711593168449347,0.4735558523326407,183468000,NVDA
2015-02-04,0.4831420481204986,0.4886540857442905,0.4790679147231581,0.4805058760875255,181516000,NVDA
2015-02-05,0.4910504221916199,0.491290058514355,0.4831418521624306,0.4836211248079009,140448000,NVDA
2015-02-06,0.4888935387134552,0.4963228363226869,0.4867366403296884,0.4905711072993089,210524000,NVDA
2015-02-09,0.4884142875671386,0.4898521627484241,0.48290225176887,0.4860177527477999,273944000,NVDA
2015-02-10,0.502074658870697,0.5023142952726163,0.4867367863896275,0.4888936854206363,226204000,NVDA
2015-02-11,0.4987195432186126,0.5032729207503074,0.4953643477506346,0.5032729207503074,320832000,NVDA
2015-02-12,0.5344281196594238,0.5392211923537559,0.5241230076528166,0.5272385106179258,676904000,NVDA
2015-02-13,0.5346675515174866,0.535386517860257,0.5250814097977616,0.5332296188319455,310084000,NVDA
2015-02-17,0.5363451838493347,0.5389814131296558,0.5303538731369798,0.5337090117069321,203340000,NVDA
2015-02-18,0.5301142334938049,0.5365849319999673,0.5291556305388667,0.5356262719071048,170948000,NVDA
2015-02-19,0.5315518379211426,0.5377828389834894,0.5291553034462314,0.5368242366211027,169432000,NVDA
