Date,Close,High,Low,Open,Volume,Company
2015-01-02,24.19260597229004,24.659508126434403,23.754469685489944,24.648443422251397,212818400,AAPL
2015-01-05,23.51106071472168,24.04213442380745,23.32518584507189,23.96247328303275,257142000,AAPL
2015-01-06,23.51327133178711,23.7721691658831,23.15258296070491,23.57522961465761,263188400,AAPL
2015-01-07,23.84297752380371,23.942553088747736,23.610632287952324,23.721272554884127,160423600,AAPL
2015-01-08,24.75908470153809,24.816618126764887,24.05319908999345,24.170479219019555,237458000,AAPL
2015-01-09,24.78563117980957,25.060018548160507,24.38732557394823,24.93167544313448,214798000,AAPL
2015-01-12,24.174903869628903,24.922831637875944,24.075328281845096,24.916193490455274,198603200,AAPL
2015-01-13,24.389545440673828,24.960449733893075,24.099668425353197,24.657294735965763,268367600,AAPL
2015-01-14,24.296611785888672,24.449294259620693,24.00894631602397,24.12843804866452,195826400,AAPL
2015-01-15,23.637191772460938,24.35414038758057,23.60178775711813,24.34086409285663,240056000,AAPL
2015-01-16,23.453523635864254,23.805360567456344,23.27871180910595,23.68365559685356,314053200,AAPL
2015-01-20,24.057619094848636,24.11293922643604,23.56637605623464,23.862891151189643,199599600,AAPL
2015-01-21,24.241287231445312,24.57541967816757,23.958046682410192,24.108517538238907,194303600,AAPL
2015-01-22,24.871938705444336,24.88742827924712,24.278906655479844,24.39839837691712,215185600,AAPL
2015-01-23,25.00027847290039,25.170663761693863,24.679420647171945,24.84980762420212,185859200,AAPL
2015-01-26,25.026838302612305,25.305652362292435,24.960455128179923,25.16845776728601,222460000,AAPL
2015-01-27,24.15055656433105,24.88963440186182,24.126215571319666,24.8763564222506,382274800,AAPL
2015-01-28,25.51586532592773,26.13766495700858,25.51586532592773,26.029236247987185,585908400,AAPL
2015-01-29,26.31026077270508,26.37443234220827,25.571182772424184,25.739356482562314,337745600,AAPL
2015-01-30,25.925228118896484,26.55366402377225,25.856630005500925,26.199615507769245,334982000,AAPL
2015-02-02,26.25051498413086,26.3700067016786,25.68625050976509,26.122173528901243,250956400,AAPL
2015-02-03,26.25494384765625,26.352306164841792,26.02481181826284,26.22175141960428,207662800,AAPL
2015-02-04,26.4563045501709,26.66652210573497,26.179703836194584,26.221747684954757,280598800,AAPL
2015-02-05,26.645137786865234,26.709562617574388,26.49185106225036,26.662908809726652,168984800,AAPL
2015-02-06,26.420766830444336,26.71400994878048,26.314132198822115,26.662913799380256,174826400,AAPL
2015-02-09,26.596263885498047,26.62292126746555,26.309685165049736,26.336344241916905,155559200,AAPL
2015-02-10,27.107208251953125,27.13608933316212,26.694003707869587,26.696224025732484,248034000,AAPL
2015-02-11,27.74257469177246,27.751461049965634,27.213849091024947,27.27382989020448,294247200,AAPL
2015-02-12,28.09357643127441,28.320174313577628,27.895859634991865,28.004714549879026,297898000,AAPL
2015-02-13,28.231313705444336,28.27574380069617,27.91363360918521,28.27574380069617,217088800,AAPL
2015-02-17,28.397920608520508,28.631182776050878,28.19575983734099,28.322387435312024,252609600,AAPL
2015-02-18,28.59564208984375,28.608970777658705,28.31350576849928,28.3534935268434,179566800,AAPL
2015-02-19,28.53566551208496,28.664515170633745,28.50900813093667,28.54232985737203,149449600,AAPL
2015-02-20,28.768932342529297,28.768932342529297,28.44680983982001,28.573435810214797,195793600,AAPL
2015-02-23,29.54645729064941,29.54645729064941,28.804464364721515,28.88443987343099,283896400,AAPL
2015-02-24,29.362079620361328,29.679761449931537,29.13992572744208,29.53313906705298,276912400,AAPL
2015-02-25,28.611194610595703,29.23544981494057,28.469016273438623,29.22656176210634,298846800,AAPL
2015-02-26,28.973308563232425,29.07327713106697,28.12690282454116,28.61119665484146,365150000,AAPL
2015-02-27,28.537891387939453,29.00663625092877,28.489017258922598,28.880006901257964,248059200,AAPL
2015-03-02,28.67784118652344,28.942204824251785,28.50234112733344,28.713386617938777,192386800,AAPL
2015-03-03,28.73782730102539,28.773372736921612,28.45569091202304,28.64896710108417,151265200,AAPL
2015-03-04,28.55566024780273,28.78225817044977,28.506789509388117,28.680069276765423,126665200,AAPL
