Date,Close,High,Low,Open,Volume,Company
2015-01-02,39.68174743652344,40.24184042611388,39.49505193149399,39.59688613762378,27913900,MSFT
2015-01-05,39.316837310791016,39.65628570953198,39.24894568869239,39.350779884589606,39673900,MSFT
2015-01-06,38.73976516723633,39.67325215841664,38.64641582066825,39.35926155043784,36447900,MSFT
2015-01-07,39.231964111328125,39.4271476258422,38.60398293197851,39.019807695041095,29114100,MSFT
2015-01-08,40.3861083984375,40.52188841862242,39.64780474101017,39.67326248315389,29645200,MSFT
2015-01-09,40.04666519165039,40.58130055040019,39.80056607867186,40.40308984323416,23944200,MSFT
2015-01-12,39.54595184326172,40.34366198269539,39.342283511204016,40.24182457941677,23651900,MSFT
2015-01-13,39.34228897094727,40.657658191964224,39.08770190191982,39.85995117907819,35270600,MSFT
2015-01-14,39.00284194946289,39.24045938063213,38.71430904088285,39.00284194946289,29719600,MSFT
2015-01-15,38.59550094604492,39.35926545996587,38.53609739910112,39.223485461629984,32750800,MSFT
2015-01-16,39.240455627441406,39.2743981967186,38.3324231077078,38.45123343055399,35695300,MSFT
2015-01-20,39.36774826049805,39.58839276968071,38.67187540030723,39.291371813050255,36161900,MSFT
2015-01-21,38.968894958496094,39.15559366934489,38.595500774049015,38.98586786286876,39081100,MSFT
2015-01-22,39.9957275390625,40.004212371119095,39.10467125962379,39.35925830557058,35898000,MSFT
2015-01-23,40.03816986083984,40.21638052129664,39.71569111531026,40.19092278044592,26211600,MSFT
2015-01-26,39.89389801025391,39.99573543854628,39.240458983589264,39.88541317652149,42525500,MSFT
2015-01-27,36.20237350463867,36.66063217568163,35.73563000068763,36.44847574322658,169164000,MSFT
2015-01-28,34.95490264892578,36.31270614755077,34.92944490566601,36.27027549636744,84507100,MSFT
2015-01-29,35.65077590942383,35.74412528495887,34.615454417651726,34.73426153660498,63585300,MSFT
2015-01-30,34.28449249267578,35.285871454957245,34.24205860188735,35.260410473033915,78004900,MSFT
2015-02-02,35.031272888183594,35.107649341636055,34.14021642273863,34.44572223654847,50352500,MSFT
2015-02-03,35.30284118652344,35.58288932739616,34.836097522320266,35.328302168490005,52082400,MSFT
2015-02-04,35.50650787353516,35.82049855088351,35.099167828995185,35.591369168845226,41614800,MSFT
2015-02-05,36.024166107177734,36.185403844885286,35.52347675221682,35.82898256029474,36548200,MSFT
2015-02-06,35.99021530151367,36.31269396940989,35.76957404700579,36.2193446257623,34616600,MSFT
2015-02-09,35.94778823852539,36.27026693848277,35.8204930777592,35.845954052262684,31381100,MSFT
2015-02-10,36.15145492553711,36.29572298349584,35.795033671610106,36.270265247429705,29670700,MSFT
2015-02-11,35.96475982666016,36.19388916530627,35.820491767253216,36.19388916530627,38262500,MSFT
2015-02-12,36.56727981567383,36.56727981567383,36.07507537903712,36.202370522925925,33268800,MSFT
2015-02-13,37.22922897338867,37.22922897338867,36.618220335570896,36.81340396516218,40264900,MSFT
2015-02-17,37.246315002441406,37.60527286025954,36.912992799809686,37.57963394478377,33695700,MSFT
2015-02-18,37.20356750488281,37.34886225452151,37.08391492299703,37.28903596357861,27111700,MSFT
2015-02-19,37.17793273925781,37.20357164957871,36.79333278300086,36.90444016153924,27603400,MSFT
2015-02-20,37.485626220703125,37.50271992051021,36.99846718721573,37.18649136451393,29721100,MSFT
2015-02-23,37.73346328735352,37.767647411557626,37.30613076206203,37.34886336253349,32518800,MSFT
2015-02-24,37.68217849731445,37.86165735778134,37.536883757683086,37.7334595689999,25271700,MSFT
2015-02-25,37.59673309326172,37.682198330766006,37.43434457759781,37.56254569414407,29759800,MSFT
2015-02-26,37.656551361083984,37.80184288583777,37.51125657604107,37.59672505556312,28957300,MSFT
2015-02-27,37.47706604003906,37.776200802836186,37.31468083300441,37.71637450233453,33807700,MSFT
2015-03-02,37.50270462036133,37.76764870855603,37.22066357904478,37.323222475756005,31924000,MSFT
2015-03-03,36.98990631103516,37.45997474747506,36.82752110772151,37.22921476784696,31748600,MSFT
2015-03-04,36.80188751220703,36.93008534587963,36.648047503568506,36.75915164069357,25748700,MSFT
2015-03-05,36.8446159362793,36.95572332106698,36.59676225494094,36.81042854706941,23193500,MSFT
2015-03-06,36.203609466552734,36.84460820849513,36.02413060127803,36.7505945380308,36248800,MSFT
2015-03-09,36.62238693237305,36.86169530353938,36.05830827081064,36.05830827081064,32108000,MSFT
2015-03-10,35.92156982421875,36.50274229988615,35.92156982421875,36.19506237038126,39159700,MSFT
2015-03-11,35.87883758544922,36.21215642566365,35.75918500283772,36.160878610423495,32215300,MSFT
2015-03-12,35.05836486816406,35.59680482591244,34.92161857448228,35.32331223854888,59992500,MSFT
2015-03-13,35.36604690551758,35.44296690396532,34.707954309973324,34.78487430842107,58007700,MSFT
2015-03-16,35.519874572753906,35.58824606970268,35.28056618271354,35.442954601006626,35273500,MSFT
2015-03-17,35.6395263671875,35.750633715151224,35.16946133235486,35.35748539011523,31673400,MSFT
2015-03-18,36.32326126098633,36.60530226630405,35.323304810033946,35.40877000300337,44194800,MSFT
2015-03-19,36.14379119873047,36.4001901003468,36.08396489702962,36.11814902636659,33879100,MSFT
2015-03-20,36.648048400878906,36.73351362541988,36.31472946076403,36.374555770000576,71904500,MSFT
2015-03-23,36.63094329833984,36.861703245097246,36.562568531765066,36.64803698998354,26246100,MSFT
