Date,Adj Close,Close,High,Low,Open,Volume,Company,Daily_Return,Adj_Daily_Return,Return_Lag_1,Return_Lag_2,Return_Lag_3,SMA_5,SMA_20,SMA_50,EMA_20,Volatility_20,Volume_Change,High_Low_Range,Open_Close_Change,RSI_14,MACD,MACD_Signal,MACD_Hist
2015-01-01,213.70086669921875,238.0124969482422,238.6000061035156,236.2624969482422,237.75,3544940,HDFCBANK.NS,,,,,,,,,238.0124969482422,,,0.009820951358624333,0.0011040881103772345,,0.0,0.0,0.0
2015-01-02,216.6750030517578,241.3249969482422,242.3249969482422,237.6000061035156,237.6000061035156,5900384,HDFCBANK.NS,0.013917336452801132,0.013917287273921719,,,,,,,238.3279731387184,,0.6644524307886734,0.019579367676279207,0.015677570492585415,,0.2642450142450343,0.05284900284900687,0.21139601139602746
2015-01-05,214.8456115722656,239.2875061035156,242.6374969482422,238.7749938964844,242.5,4796000,HDFCBANK.NS,-0.008442933266310515,-0.008443020439488413,0.013917336452801132,,,,,,238.41935723060382,,-0.18717154680102177,0.016141682926340786,-0.01324739751127589,,0.3057283624161471,0.10342487476243492,0.20230348765371217
2015-01-06,211.5010986328125,235.5625,239.1374969482422,234.3874969482422,238.5,8219680,HDFCBANK.NS,-0.015567073117073504,-0.015567052615026888,-0.008442933266310515,0.013917336452801132,,,,,238.14727558959393,,0.713861551292744,0.020164499867338818,-0.012316561844863731,,0.037593993182355234,0.090258698446419,-0.05266470526406376
2015-01-07,212.118392944336,236.25,237.8374938964844,234.0625,234.9250030517578,5746112,HDFCBANK.NS,0.002918546033430669,0.0029186340662710197,-0.015567073117073504,-0.008442933266310515,0.013917336452801132,238.0875,,,237.96658267629928,,-0.3009323963949935,0.015978810143849328,0.005640084839970265,,-0.11806790856130078,0.04859337704487504,-0.16666128560617582
2015-01-08,216.5739898681641,241.2124938964844,242.2375030517578,237.0500030517578,238.5625,9525824,HDFCBANK.NS,0.02100526517030432,0.021005236094718827,0.002918546033430669,-0.015567073117073504,-0.008442933266310515,238.72749938964844,,,238.27571707822167,,0.657785995121571,0.021505934108977786,0.011108174572635696,,0.1571887232230722,0.07031244628051447,0.08687627694255773
2015-01-09,218.9982147216797,243.9125061035156,245.0,241.6499938964844,243.2250061035156,8985184,HDFCBANK.NS,0.011193500649223864,0.011193517998127511,0.02100526517030432,0.002918546033430669,-0.015567073117073504,239.24500122070313,,,238.81255412824967,,-0.056755195141123704,0.013734458134319139,0.0028266008130241457,,0.5864398931509527,0.17353793565460213,0.41290195749635056
2015-01-12,217.0678100585937,241.7624969482422,243.6000061035156,241.125,242.3500061035156,4126412,HDFCBANK.NS,-0.0088146737107484,-0.00881470502186199,0.011193500649223864,0.02100526517030432,0.002918546033430669,239.73999938964843,,,239.09350106348705,,-0.5407537564061013,0.010237345058714624,-0.0024242176211147475,,0.7445540122674572,0.2877411509771731,0.4568128612902841
2015-01-13,216.2372894287109,240.8374938964844,242.9875030517578,238.9250030517578,242.2375030517578,5828348,HDFCBANK.NS,-0.0038260816439028567,-0.0038260883990979266,-0.0088146737107484,0.011193500649223864,0.02100526517030432,240.7949981689453,,,239.2595956190106,,0.4124493627878165,0.016868220700494933,-0.005779489705911786,,0.7861582323778862,0.3874245672573158,0.3987336651205704
2015-01-14,216.3607482910156,240.9750061035156,243.6625061035156,239.9250030517578,240.0124969482422,3685232,HDFCBANK.NS,0.0005709750786988543,0.0005709415921317795,-0.0038260816439028567,-0.0088146737107484,0.011193500649223864,241.73999938964843,,,239.42296804610635,,-0.3677055659682641,0.015509919938137757,0.004010245997653075,,0.8207646978984826,0.4740925933855492,0.3466721045129334
2015-01-15,222.9263153076172,248.2875061035156,249.5500030517578,242.6875,247.5,11398476,HDFCBANK.NS,0.030345470753339265,0.030345462698116554,0.0005709750786988543,-0.0038260816439028567,-0.0088146737107484,243.15500183105468,,,240.2672097658596,,2.093014496780664,0.027639341018217443,0.003181842842487259,,1.4218579150681876,0.6636456577220768,0.7582122573461108
2015-01-16,224.7669219970703,250.3374938964844,253.7250061035156,249.6374969482422,250.5500030517578,7821308,HDFCBANK.NS,0.008256508050445976,0.008256569830767946,0.030345470753339265,0.0005709750786988543,-0.0038260816439028567,244.43999938964845,,,241.22628444496672,,-0.31382862059805183,0.016327994227519155,-0.0008481706353422379,,2.040128175081094,0.9389421611938803,1.1011860138872134
2015-01-19,225.48519897460932,251.1374969482422,255.0,250.7375030517578,253.3125,4239492,HDFCBANK.NS,0.003195698092625987,0.0031956525059695373,0.008256508050445976,0.030345470753339265,0.0005709750786988543,246.31499938964845,,,242.17020944527866,,-0.4579561372599059,0.016972761933359,-0.00858624446783247,,2.565096534774682,1.2641730359100407,1.3009234988646412
2015-01-20,229.1664123535156,255.2375030517578,256.75,250.5,252.5,8505804,HDFCBANK.NS,0.01632574248504448,0.01632574286758759,0.003195698092625987,0.008256508050445976,0.030345470753339265,249.19500122070312,,,243.41471359827665,,1.0063262296520432,0.024486997111598473,0.010841596244585396,,3.274230676299112,1.6661845639878552,1.6080461123112568
2015-01-21,228.94195556640625,254.9875030517578,258.23748779296875,254.5874938964844,256.8500061035156,6740612,HDFCBANK.NS,-0.0009794798844638963,-0.0009794488852192806,0.01632574248504448,0.003195698092625987,0.008256508050445976,251.99750061035155,,,244.5168840224177,,-0.20752794209694936,0.014314403069955411,-0.0072513257056617975,74.14650684669863,3.7725639133760467,2.087460433865494,1.6851034795105528
2015-01-22,229.23374938964844,255.3125,258.125,254.6374969482422,256.25,6470680,HDFCBANK.NS,0.0012745602994364003,0.0012745318896236757,-0.0009794798844638963,0.01632574248504448,0.003195698092625987,253.40249938964843,,,245.5450379250446,,-0.04004562197023065,0.013659742675183599,-0.003658536585365854,71.74503499615484,4.145929437858797,2.4991542346641547,1.6467752031946423
2015-01-23,234.07098388671875,260.70001220703125,262.0,256.1000061035156,257.5,9987912,HDFCBANK.NS,0.021101638999388106,0.021101755347761042,0.0012745602994364003,-0.0009794798844638963,0.01632574248504448,255.47500305175782,,,246.98836880904332,,0.5435645094487751,0.022631352590037387,0.012427231871966019,80.1478075923262,4.820978279107209,2.9635190435527656,1.857459235554443
2015-01-27,241.08551025390625,268.51251220703125,269.4375,260.2250061035156,260.75,9962400,HDFCBANK.NS,0.029967394070529618,0.02996751776197204,0.021101638999388106,0.0012745602994364003,-0.0009794798844638963,258.95000610351565,,,249.03828722789933,,-0.0025542876228785705,0.03430936540261209,0.029769941350071907,91.6035122925617,5.918142148699445,3.554443664582102,2.3636984841173434
2015-01-28,237.5613250732422,264.5874938964844,273.29998779296875,263.75,267.5,11364940,HDFCBANK.NS,-0.014617636542466061,-0.014617988351736555,0.029967394070529618,0.021101638999388106,0.0012745602994364003,260.82000427246095,,,250.51916405347885,,0.14078334537862358,0.0360938744773214,-0.010887873284170561,83.0755267681651,6.397193381883994,4.1229936080424805,2.274199773841514
2015-01-29,245.7880096435547,273.75,275.1499938964844,265.25,268.75,20567616,HDFCBANK.NS,0.03462939978221469,0.03462973010348436,-0.014617636542466061,0.029967394070529618,0.021101638999388106,264.5725036621094,249.09937591552733,,252.73162461981417,,0.8097425943295784,0.036164361265696346,0.018604651162790697,84.58672299907815,7.430528101247688,4.784500506683522,2.646027594564166
2015-01-30,241.82618713378903,269.3374938964844,273.63751220703125,266.0625,273.63751220703125,10570416,HDFCBANK.NS,-0.016118743757134735,-0.016118859970065902,0.03462939978221469,-0.014617636542466061,0.029967394070529618,267.37750244140625,250.66562576293944,,254.31313597949705,0.0156631084857525,-0.48606508406224624,0.028124610864399692,-0.015714286670219128,76.07687790855638,7.803447658289201,5.388289937004658,2.415157721284543
2015-02-02,242.7801513671875,270.3999938964844,273.25,263.0874938964844,267.125,5710352,HDFCBANK.NS,0.0039448648037407885,0.00394483428244552,-0.016118743757134735,0.03462939978221469,-0.014617636542466061,269.3174987792969,252.11937561035157,,255.8452176858768,0.015566852789393766,-0.4597798232349607,0.03758323347968002,0.012260154970460926,80.04192580835081,8.091450756731518,5.928922100950031,2.162528655781488
2015-02-03,238.8520355224609,266.0249938964844,270.54998779296875,263.82501220703125,269.625,10200688,HDFCBANK.NS,-0.016179734093022424,-0.01617972401205725,0.0039448648037407885,-0.016118743757134735,0.03462939978221469,268.8199951171875,253.45625,,256.81472018212514,0.016029162025000702,0.7863501234249657,0.02527948779336998,-0.013351900244842374,74.63925256857901,7.875881095890264,6.318313899938078,1.5575671959521866
2015-02-04,239.66004943847656,266.92498779296875,270.20001220703125,264.3125,265.75,6197512,HDFCBANK.NS,0.0033831178164958065,0.0033829057150307484,-0.016179734093022424,0.0039448648037407885,-0.016118743757134735,269.28749389648436,255.02437438964844,,257.7776028117293,0.01526443112002274,-0.39244176471234093,0.022056804256923662,0.004421402795743179,75.01201582971586,7.689028241151391,6.592456768180741,1.0965714729706502
2015-02-05,241.63536071777344,269.125,273.20001220703125,267.5874938964844,268.75,8059148,HDFCBANK.NS,0.008242061656429156,0.008242138328540927,0.0033831178164958065,-0.016179734093022424,0.0039448648037407885,268.36249389648435,256.6681243896484,,258.8583073058503,0.015247321610378917,0.3003844123254622,0.02085468949576173,0.0013953488372093023,72.28011211793921,7.630508850208571,6.800067184586307,0.8304416656222635
2015-02-06,236.4727478027344,263.375,269.73748779296875,262.51251220703125,269.25,6903120,HDFCBANK.NS,-0.021365536460752454,-0.021365303901314747,0.008242061656429156,0.0033831178164958065,-0.016179734093022424,267.1699951171875,257.77624969482423,,259.28846851481694,0.016068510495470048,-0.14344295451578748,0.027432275599193166,-0.02181987000928505,62.91800040760613,7.039013500037356,6.847856447676518,0.1911570523608379
2015-02-09,233.46490478515625,260.0249938964844,262.9375,258.625,261.75,5231896,HDFCBANK.NS,-0.012719529581454725,-0.012719617992037247,-0.021365536460752454,0.008242061656429156,0.0033831178164958065,265.0949951171875,258.58187408447264,,259.3586137892614,0.016431878947252312,-0.24209690690586283,0.01658494414470326,-0.006590281197767431,58.382444920904796,6.228137584949991,6.7239126751312135,-0.49577509018122257
2015-02-10,236.6859588623047,263.61248779296875,265.57501220703125,257.5,257.5,9275752,HDFCBANK.NS,0.013796727163514655,0.01379673780139501,-0.012719529581454725,-0.021365536460752454,0.008242061656429156,264.61249389648435,259.674373626709,,259.76374464675735,0.01632980091347601,0.7729236208059183,0.03063213080168288,0.0237378166717233,57.97616898934298,5.8080418644734095,6.540738512999653,-0.7326966485262432
2015-02-11,237.57257080078125,264.6000061035156,266.20001220703125,263.25,264.5,4161588,HDFCBANK.NS,0.0037460983689150407,0.003745942271938363,0.013796727163514655,-0.012719529581454725,-0.021365536460752454,264.1474975585937,260.86249923706055,,260.22434097597244,0.016214919072311283,-0.5513476427571586,0.011148949882779516,0.00037809490932183364,59.027932829594455,5.491494918907506,6.330889794181224,-0.8393948752737179
2015-02-12,241.523193359375,269.0,270.4750061035156,263.17498779296875,266.2749938964844,5525740,HDFCBANK.NS,0.016628850321201538,0.01662911903203912,0.0037460983689150407,0.013796727163514655,-0.012719529581454725,264.12249755859375,262.2637489318848,,261.06011802587983,0.01638903469610356,0.32779602401775465,0.02713761453734898,0.010233804022074201,61.94109960607407,5.53190357815339,6.171092550975658,-0.6391889728222679
