Date,Close,High,Low,Open,Volume,Company
2015-01-02,24.19260597229004,24.659508126434403,23.754469685489944,24.648443422251393,212818400,AAPL
2015-01-05,23.51106071472168,24.042134423807454,23.32518584507189,23.96247328303275,257142000,AAPL
2015-01-06,23.51327133178711,23.7721691658831,23.15258296070491,23.57522961465761,263188400,AAPL
2015-01-07,23.84297752380371,23.942553088747736,23.610632287952324,23.721272554884127,160423600,AAPL
2015-01-08,24.759084701538086,24.816618126764887,24.053199089993452,24.170479219019555,237458000,AAPL
2015-01-09,24.78563117980957,25.060018548160507,24.38732557394823,24.93167544313448,214798000,AAPL
2015-01-12,24.174903869628906,24.922831637875944,24.075328281845096,24.916193490455274,198603200,AAPL
2015-01-13,24.389545440673828,24.960449733893075,24.099668425353194,24.657294735965763,268367600,AAPL
2015-01-14,24.296611785888672,24.449294259620693,24.008946316023966,24.128438048664517,195826400,AAPL
2015-01-15,23.637191772460938,24.35414038758057,23.601787757118135,24.34086409285663,240056000,AAPL
2015-01-16,23.453523635864258,23.805360567456344,23.27871180910595,23.68365559685356,314053200,AAPL
2015-01-20,24.057619094848633,24.112939226436037,23.566376056234642,23.862891151189643,199599600,AAPL
2015-01-21,24.241287231445312,24.57541967816757,23.958046682410192,24.108517538238907,194303600,AAPL
2015-01-22,24.871938705444336,24.887428279247118,24.278906655479844,24.39839837691712,215185600,AAPL
2015-01-23,25.00027847290039,25.170663761693863,24.679420647171945,24.849807624202118,185859200,AAPL
2015-01-26,25.026838302612305,25.305652362292435,24.960455128179923,25.16845776728601,222460000,AAPL
2015-01-27,24.150556564331055,24.88963440186182,24.126215571319666,24.8763564222506,382274800,AAPL
2015-01-28,25.515865325927734,26.13766495700858,25.515865325927734,26.029236247987182,585908400,AAPL
2015-01-29,26.310260772705078,26.37443234220827,25.571182772424184,25.739356482562314,337745600,AAPL
2015-01-30,25.925228118896484,26.553664023772246,25.856630005500925,26.199615507769245,334982000,AAPL
2015-02-02,26.25051498413086,26.3700067016786,25.68625050976509,26.122173528901243,250956400,AAPL
